DangKyID,HocVienID,LopID,Target_BoHoc,TyLeChuyenCan_NuaDau,SoBuoiVang_NuaDau,SoBuoiVangDau,DiemGiuaKy,KetQuaGiuaKy,SoNgayDangKySom,TuoiHocVien,KhoaHocID,GiangVienID,DiaDiemID
18317,8236,267,0,1,0,0,8.5,1,27,20,3,3,9
16684,8159,214,1,0.6,4,0,8.4,1,27,26,1,7,16
18330,9519,268,1,0.6,4,0,9.9,1,11,23,1,4,16
17491,9821,237,0,0.8,2,2,4.2,0,18,27,2,2,15
18029,8329,256,0,0.933333,1,0,9.1,1,13,18,5,1,9
15650,8778,176,0,1,0,0,4.3,0,7,24,1,4,6
15297,8202,163,0,0.8,2,0,7.8,1,24,27,2,1,16
18114,9605,260,0,1,0,0,8,1,28,25,4,7,11
16766,9107,215,0,1,0,0,6.8,1,8,15,4,1,12
17687,8752,245,0,1,0,0,8,1,12,24,5,10,11
15872,9588,185,0,0.916666,1,0,4.4,0,2,15,3,9,5
16966,9841,221,0,0.833333,2,1,4.6,0,27,26,4,3,6
18567,8523,275,0,0.9,1,0,5.5,1,21,15,1,9,15
18912,8422,288,0,0.916666,1,0,4.1,0,22,19,4,3,16
15646,9400,176,0,0.8,2,2,5.8,1,21,14,1,4,6
17637,8825,244,0,0.916666,1,0,5.8,1,28,14,3,9,14
15546,9528,170,0,0.7,3,0,9.8,1,1,15,2,3,1
15697,9405,179,0,0.916666,1,0,7.2,1,28,17,4,4,2
17213,9451,229,0,0.75,3,1,7.5,1,3,18,3,2,2
16098,8887,190,0,0.833333,2,0,6.3,1,19,26,4,8,13
17401,8667,234,0,0.75,3,0,6.1,1,28,21,3,6,16
16121,9365,191,0,1,0,0,4.3,0,7,17,5,9,14
17481,8887,236,1,0.666666,4,0,5.1,1,25,25,4,10,6
15539,8906,170,0,0.9,1,0,4.5,0,4,29,2,3,1
19162,8751,298,0,1,0,0,6.5,1,8,21,1,6,11
16716,9771,214,0,1,0,0,6.3,1,15,18,1,7,16
16102,9282,191,0,0.8,3,0,8.8,1,14,25,5,9,14
18534,8375,274,0,0.8,3,1,9.1,1,19,25,5,4,11
17044,9822,224,0,1,0,0,9.7,1,12,21,3,7,16
15634,9525,175,0,0.9,1,1,6.5,1,2,27,1,8,14
16462,8609,204,1,1,0,0,4.2,0,23,26,2,3,2
17355,8170,233,1,0.75,3,0,5.9,1,2,23,4,5,4
18338,8453,268,0,0.9,1,1,7.4,1,12,23,1,4,16
17640,9518,244,0,0.916666,1,0,6.1,1,15,23,3,9,14
18109,8527,260,0,0.916666,1,0,8.4,1,6,28,4,7,11
15813,9895,183,0,1,0,0,8.6,1,23,26,3,2,1
15339,8931,163,0,0.8,2,1,7.5,1,28,25,2,1,16
17993,9892,254,1,0.6,4,0,7.1,1,7,17,1,10,9
17306,9653,232,1,0.733333,4,1,3.8,0,26,25,5,3,1
18992,9481,291,0,0.9,1,0,5.7,1,20,16,2,8,6
18199,9973,263,0,0.833333,2,1,6.8,1,14,22,4,5,11
15703,8220,179,1,0.916666,1,1,3.5,0,24,25,4,4,2
15066,9244,154,0,0.666666,5,2,9.9,1,9,18,5,1,1
16105,9270,191,0,0.866666,2,0,4.1,0,10,24,5,9,14
16598,8386,210,0,0.9,1,0,4.1,0,7,17,1,4,10
15975,9698,189,1,0.7,3,0,4.6,0,1,26,1,1,16
18371,9253,268,1,0.6,4,0,9.7,1,4,26,1,4,16
16752,8071,214,0,1,0,0,9.6,1,27,29,1,7,16
15108,8099,156,0,0.933333,1,0,4.4,0,7,27,5,5,15
18721,9177,282,1,0.5,5,0,5.2,1,22,21,1,6,11
18951,9785,288,0,0.916666,1,0,3.4,0,21,22,4,3,16
15615,8057,174,0,0.9,1,0,7.1,1,6,19,1,8,5
19079,8598,294,0,1,0,0,6.9,1,18,19,5,4,14
19175,8022,298,0,0.9,1,0,8.8,1,2,24,1,6,11
18539,9956,274,0,0.866666,2,1,5.2,1,15,17,5,4,11
16476,8377,205,0,0.916666,1,1,4.9,0,10,15,4,1,7
17557,9211,240,0,0.916666,1,1,4.7,0,9,20,4,5,4
15276,8802,162,0,0.9,1,0,6.6,1,4,29,1,4,4
15106,8709,156,0,0.8,3,0,5.3,1,11,22,5,5,15
17656,9398,245,0,0.933333,1,0,5.2,1,10,25,5,10,11
15190,9988,158,1,0.7,3,1,4.3,0,28,25,2,2,11
17866,9444,249,0,1,0,0,9.9,1,25,23,4,10,12
19014,8670,292,0,0.916666,1,1,4.6,0,15,27,4,3,4
15394,9530,164,0,1,0,0,9.6,1,1,17,2,5,9
17426,8230,234,0,0.916666,1,0,4.6,0,11,17,3,6,16
16390,9143,201,0,1,0,0,9.2,1,24,26,4,5,15
17852,9759,248,0,0.833333,2,0,8.8,1,5,17,4,5,4
15097,9024,155,0,1,0,0,3.9,0,14,24,1,4,15
16284,9885,197,0,0.866666,2,0,9.5,1,6,19,5,10,10
18418,8430,269,0,0.9,1,1,6,1,25,27,2,5,1
15253,8547,161,0,0.933333,1,0,6.9,1,5,17,5,8,3
16971,9158,222,0,0.916666,1,0,4.4,0,19,18,3,1,15
19209,8329,299,0,0.8,2,1,9.2,1,3,18,1,3,5
17450,9627,235,0,1,0,0,9.3,1,29,19,1,4,12
18644,9119,278,1,0.7,3,2,4.1,0,27,29,1,4,2
18488,9145,272,1,0.9,1,0,6.5,1,26,26,1,7,6
19188,9361,298,0,0.8,2,1,6.6,1,20,21,1,6,11
15307,8570,163,0,1,0,0,7.9,1,16,22,2,1,16
15446,8450,167,0,1,0,0,5,1,8,23,2,7,12
15658,9229,176,0,1,0,0,9.5,1,12,19,1,4,6
17815,9072,247,0,0.9,1,0,6.6,1,28,24,2,6,1
17434,8496,234,1,0.583333,5,0,10,1,25,14,3,6,16
17986,8560,254,0,0.9,1,0,7.7,1,5,20,1,10,9
17694,9807,246,0,1,0,0,9.4,1,14,21,1,9,16
15542,9794,170,1,0.6,4,0,5.1,1,3,21,2,3,1
15428,9114,166,0,0.916666,1,0,6.4,1,22,22,3,6,6
18751,8786,283,0,0.916666,1,0,7.2,1,21,24,4,6,7
15612,8572,174,0,0.8,2,1,5.7,1,25,26,1,8,5
18266,9989,265,0,0.833333,2,0,3.6,0,9,24,3,6,4
18269,9284,265,0,0.75,3,1,9.6,1,8,26,3,6,4
15236,8945,160,0,1,0,0,5,1,4,27,1,10,8
16602,8849,210,0,0.7,3,2,6.7,1,23,17,1,4,10
17590,9222,242,0,0.833333,2,2,6.1,1,9,16,3,9,3
18244,8775,264,1,0.9,1,0,2.1,0,18,27,1,9,4
15296,8612,162,0,0.9,1,1,3.5,0,10,23,1,4,4
17540,9051,239,0,1,0,0,7.1,1,2,18,3,7,3
18219,9427,263,0,1,0,0,7.8,1,13,15,4,5,11
18939,8707,288,0,1,0,0,9.1,1,29,13,4,3,16
15691,8452,178,0,0.933333,1,1,9.7,1,4,25,5,8,8
17613,9014,243,0,0.933333,1,0,4.8,0,19,22,5,8,13
18055,9453,257,0,0.833333,2,0,6.5,1,11,29,3,8,10
18833,9389,286,0,0.916666,1,0,7.4,1,25,28,3,1,15
15425,9997,166,0,0.833333,2,1,5,1,12,17,3,6,6
17240,8492,229,0,0.833333,2,0,6.3,1,13,29,3,2,2
15084,8876,154,0,0.8,3,2,9.2,1,26,23,5,1,1
16502,8365,205,0,0.916666,1,0,6.3,1,6,23,4,1,7
15839,9090,183,0,0.916666,1,0,8.6,1,10,29,3,2,1
17027,8032,224,0,0.916666,1,0,5.2,1,21,20,3,7,16
17041,9993,224,0,0.916666,1,0,9.2,1,5,23,3,7,16
15386,9903,164,0,0.9,1,0,8.9,1,4,15,2,5,9
18984,9725,290,0,0.6,4,0,8.7,1,13,26,1,2,5
15187,9461,158,0,0.8,2,0,3.3,0,17,15,2,2,11
17112,9951,225,0,0.916666,1,0,8,1,7,17,4,9,8
18068,8884,258,0,0.916666,1,0,4.2,0,16,19,3,2,12
17187,9269,227,0,0.9,1,1,6.8,1,27,14,2,3,5
17282,8598,231,0,0.666666,4,1,8.9,1,27,20,4,3,6
17324,9824,232,0,0.866666,2,0,9.9,1,7,26,5,3,1
19148,8320,297,0,0.8,2,1,4,0,4,25,1,3,12
17566,8375,240,0,1,0,0,3.7,0,10,25,4,5,4
19150,8871,297,0,1,0,0,6.4,1,12,15,1,3,12
16948,9209,221,0,1,0,0,9.2,1,15,22,4,3,6
17959,9245,253,0,1,0,0,9.7,1,8,27,1,2,11
15751,9164,181,0,0.833333,2,0,4,0,13,21,4,2,3
16693,8999,214,0,0.9,1,1,9.1,1,4,16,1,7,16
16375,8822,201,0,0.916666,1,0,8.9,1,20,28,4,5,15
18032,9015,256,0,1,0,0,6.4,1,26,19,5,1,9
19199,9079,299,1,0.5,5,1,4.5,0,3,25,1,3,5
17560,8363,240,0,0.916666,1,0,7.7,1,23,30,4,5,4
17627,9028,243,0,0.8,3,1,6.7,1,16,29,5,8,13
18453,9625,270,0,0.7,3,0,6.1,1,12,21,1,2,12
15411,9780,165,1,0.5,6,0,6.6,1,24,24,3,1,6
16950,8409,221,0,1,0,0,9.2,1,9,14,4,3,6
19049,8763,293,0,0.933333,1,1,7.8,1,15,26,5,10,11
17364,9937,234,0,0.75,3,0,7.2,1,12,26,3,6,16
17883,9143,250,0,0.9,1,0,5.6,1,16,27,1,3,11
16705,9443,214,0,0.9,1,0,9.8,1,20,23,1,7,16
18388,8232,268,0,1,0,0,4.6,0,6,22,1,4,16
18547,9253,274,1,0.4,9,0,7.5,1,26,27,5,4,11
16685,9994,214,0,0.8,2,1,5.3,1,21,14,1,7,16
16909,8059,220,0,0.916666,1,0,8.1,1,7,20,4,6,11
16352,9414,199,1,0.8,2,0,2.1,0,24,25,1,10,2
16776,9041,216,0,0.933333,1,0,9.4,1,14,22,5,9,4
15130,9569,157,0,1,0,0,5.5,1,20,20,3,7,13
16694,8389,214,0,0.9,1,1,8.5,1,19,17,1,7,16
16056,9351,189,1,0.6,4,0,7.5,1,10,16,1,1,16
18004,8233,255,0,1,0,0,6.3,1,21,26,5,6,5
18546,8199,274,0,1,0,0,7.5,1,28,17,5,4,11
15519,8354,169,0,0.916666,1,1,8.1,1,29,28,4,10,2
16788,8070,216,0,0.866666,2,0,8.5,1,3,24,5,9,4
16832,8579,217,0,0.9,1,0,8.2,1,12,18,2,7,13
18265,8011,265,0,0.916666,1,0,7.2,1,25,29,3,6,4
15045,9834,153,0,0.833333,2,0,4.6,0,8,16,4,2,10
18012,8855,255,0,0.8,3,2,6.8,1,4,19,5,6,5
16261,8400,196,0,0.9,1,1,4.8,0,8,20,2,4,5
19117,9546,295,0,0.833333,2,0,9.9,1,23,19,3,7,15
18942,8607,288,0,1,0,0,3.5,0,13,22,4,3,16
15799,9851,182,0,0.833333,2,1,7.9,1,8,29,4,3,10
15553,8035,171,0,0.933333,1,1,9.5,1,20,30,5,8,5
18080,8400,259,0,1,0,0,3.8,0,9,18,3,7,4
18613,8916,277,0,1,0,0,5.8,1,18,28,4,1,15
19234,9968,300,1,0.8,2,0,6.2,1,14,27,2,1,2
18192,9859,263,0,0.916666,1,0,4.9,0,6,20,4,5,11
18581,9580,276,0,0.866666,2,0,5.1,1,29,24,5,4,13
15175,9558,158,0,1,0,0,5.1,1,17,23,2,2,11
18876,8595,288,0,0.666666,4,0,6,1,9,27,4,3,16
19190,9197,298,0,0.8,2,1,8.6,1,10,18,1,6,11
17501,9968,237,0,0.9,1,0,8,1,5,27,2,2,15
16944,8959,220,0,0.916666,1,1,4.3,0,29,28,4,6,11
17896,9055,250,0,1,0,0,4.7,0,20,25,1,3,11
18908,8963,288,1,0.583333,5,1,8.5,1,10,26,4,3,16
18807,9027,285,0,1,0,0,6.9,1,25,26,2,4,13
17406,8871,234,0,0.666666,4,1,9.8,1,12,14,3,6,16
17766,9332,246,0,1,0,0,4.9,0,21,24,1,9,16
18245,9825,265,0,0.833333,2,1,9.1,1,5,20,3,6,4
17071,9150,224,1,0.666666,4,1,8.1,1,18,24,3,7,16
18250,8652,265,0,1,0,0,8.3,1,10,28,3,6,4
17997,9163,254,0,0.9,1,0,9.2,1,3,15,1,10,9
19009,8289,291,0,1,0,0,5.7,1,2,26,2,8,6
15373,8755,163,0,0.9,1,1,9.8,1,26,19,2,1,16
19075,9568,293,1,0.666666,5,0,3,0,7,17,5,10,11
15936,8604,187,0,0.916666,1,0,10,1,23,26,4,4,11
16249,9027,196,0,1,0,0,6.2,1,1,27,2,4,5
18289,8349,266,0,1,0,0,5.9,1,12,21,1,2,7
16459,8485,204,0,0.8,2,1,9.8,1,11,19,2,3,2
17300,8081,232,0,0.933333,1,1,9.9,1,22,28,5,3,1
15494,9052,169,0,0.833333,2,0,9.2,1,1,28,4,10,2
18465,9666,271,1,0.7,3,0,3.3,0,25,28,2,5,13
19179,9007,298,0,1,0,0,3.8,0,8,28,1,6,11
16192,8001,193,0,0.9,1,0,5.1,1,23,15,1,7,16
17741,9942,246,0,1,0,0,5.4,1,29,21,1,9,16
17538,9547,239,0,0.916666,1,0,4.2,0,3,16,3,7,3
15041,8419,153,1,0.666666,4,0,6.1,1,21,20,4,2,10
17082,9055,224,0,1,0,0,8.5,1,20,24,3,7,16
16628,8316,212,0,1,0,0,7.9,1,6,13,4,3,5
18339,9951,268,1,0.7,3,0,7.4,1,11,16,1,4,16
18868,9494,287,0,1,0,0,7.8,1,13,15,3,1,10
15256,9221,161,0,0.866666,2,0,8.5,1,15,22,5,8,3
15138,9315,157,0,1,0,0,8,1,23,27,3,7,13
17887,9499,250,0,1,0,0,8.1,1,18,17,1,3,11
16748,8218,214,1,0.6,4,1,4.4,0,15,20,1,7,16
16259,8571,196,0,0.8,2,1,9.5,1,27,26,2,4,5
16630,9845,212,1,0.583333,5,1,9.7,1,4,21,4,3,5
17383,8225,234,0,0.666666,4,1,6.9,1,7,27,3,6,16
19271,9038,301,0,1,0,0,5.3,1,14,23,2,1,14
17804,9734,247,0,0.9,1,1,8.6,1,6,17,2,6,1
15843,8686,183,0,0.75,3,0,6.7,1,22,28,3,2,1
15847,9207,184,0,1,0,0,6.3,1,5,22,3,3,4
16736,8852,214,0,1,0,0,7.2,1,28,14,1,7,16
19052,8490,293,0,0.933333,1,1,3.5,0,18,16,5,10,11
19022,8437,292,0,0.833333,2,0,9.8,1,24,15,4,3,4
15652,8552,176,0,0.9,1,1,5.3,1,16,14,1,4,6
17711,8520,246,0,0.8,2,0,6.3,1,27,19,1,9,16
17888,8160,250,0,0.9,1,0,6.9,1,18,26,1,3,11
17421,8142,234,1,0.583333,5,0,7.9,1,6,21,3,6,16
16400,8474,202,0,1,0,0,4,0,20,24,1,8,2
17086,8706,224,0,0.833333,2,0,4.1,0,25,23,3,7,16
18236,9843,264,0,0.9,1,1,5.1,1,9,21,1,9,4
15445,8938,166,0,0.916666,1,0,7.8,1,25,28,3,6,6
17975,8381,253,0,0.8,2,1,9.9,1,4,19,1,2,11
18847,8641,286,0,0.916666,1,0,6.1,1,9,15,3,1,15
17507,9797,237,0,1,0,0,5.8,1,13,29,2,2,15
18968,9525,290,0,1,0,0,4.2,0,15,26,1,2,5
15713,9407,179,0,1,0,0,8.6,1,4,29,4,4,2
15888,9123,186,0,1,0,0,9.6,1,14,21,5,5,15
17792,9651,247,0,0.8,2,1,6,1,29,27,2,6,1
15165,9107,158,0,0.8,2,0,9.4,1,25,15,2,2,11
17151,8394,226,0,0.933333,1,0,7.8,1,29,14,5,10,13
17932,8088,252,0,0.933333,1,0,7.4,1,27,23,5,7,4
19198,9815,299,0,1,0,0,4.5,0,12,29,1,3,5
17155,8945,226,0,0.933333,1,0,8.3,1,13,26,5,10,13
16153,9250,193,0,1,0,0,8,1,25,22,1,7,16
15560,8498,171,0,0.933333,1,0,7.6,1,6,29,5,8,5
15694,9763,179,0,0.916666,1,0,6.1,1,5,26,4,4,2
15891,9662,186,0,1,0,0,3.7,0,20,17,5,5,15
17290,9158,231,0,0.916666,1,0,3.1,0,15,19,4,3,6
15790,8360,182,0,0.916666,1,0,7.3,1,6,14,4,3,10
18727,9471,282,0,1,0,0,3.5,0,25,26,1,6,11
15239,8076,160,0,0.8,2,1,4.2,0,15,24,1,10,8
17740,9460,246,0,1,0,0,3.9,0,22,25,1,9,16
17407,9322,234,0,0.833333,2,0,8.4,1,28,27,3,6,16
18526,8840,274,0,0.866666,2,0,5,1,23,17,5,4,11
19200,8260,299,0,0.9,1,1,3.1,0,26,25,1,3,5
17686,9673,245,0,0.933333,1,0,5.6,1,8,28,5,10,11
17812,9810,247,0,0.9,1,0,5.1,1,29,25,2,6,1
19214,8965,299,0,0.9,1,0,5.2,1,26,22,1,3,5
16200,8089,193,0,0.9,1,1,5.2,1,19,20,1,7,16
16933,8807,220,0,0.833333,2,0,4.4,0,26,23,4,6,11
17458,8043,235,1,0.5,5,0,8.7,1,17,25,1,4,12
17601,8697,242,0,0.916666,1,0,7.4,1,1,24,3,9,3
15326,9206,163,0,0.8,2,1,5.8,1,1,26,2,1,16
18755,8541,283,0,1,0,0,6.8,1,9,27,4,6,7
15582,8226,172,0,0.8,2,2,7.4,1,17,26,1,3,12
15309,8584,163,0,0.9,1,0,7.2,1,29,15,2,1,16
15504,9318,169,1,0.75,3,0,6,1,28,29,4,10,2
15869,8524,185,0,0.75,3,0,7.8,1,6,26,3,9,5
16356,9004,200,0,0.833333,2,0,6,1,11,28,4,10,15
18916,9787,288,0,1,0,0,4.2,0,18,14,4,3,16
17692,9928,246,0,0.9,1,0,4.2,0,12,18,1,9,16
17263,9466,230,0,0.833333,2,1,6,1,11,23,3,4,11
17283,9887,231,0,1,0,0,8.3,1,13,15,4,3,6
18652,8708,278,0,1,0,0,5.6,1,24,19,1,4,2
18103,9675,259,0,0.833333,2,1,9.4,1,12,23,3,7,4
18084,8970,259,0,0.666666,4,1,7.4,1,21,16,3,7,4
15137,9061,157,0,0.833333,2,0,6.4,1,24,19,3,7,13
16864,8321,218,0,0.9,1,0,3.2,0,3,15,2,8,11
17778,9116,246,0,0.7,3,1,7.3,1,27,24,1,9,16
18472,9647,271,1,0.5,5,2,9.1,1,21,17,2,5,13
18684,8238,281,0,1,0,0,5.3,1,8,15,3,2,4
17506,9759,237,0,1,0,0,3.8,0,23,18,2,2,15
16051,9465,189,0,0.8,2,0,7.1,1,19,22,1,1,16
18401,8118,268,0,0.8,2,0,8.1,1,14,22,1,4,16
19243,8491,300,1,0.7,3,1,4.6,0,7,30,2,1,2
18359,9457,268,0,1,0,0,4.7,0,29,18,1,4,16
17943,9299,252,1,0.733333,4,0,5.7,1,6,17,5,7,4
19089,8714,294,0,1,0,0,9.6,1,21,21,5,4,14
17504,9937,237,0,0.9,1,0,4.5,0,29,27,2,2,15
15720,9775,179,0,0.916666,1,0,6.4,1,20,30,4,4,2
16079,8096,190,1,0.666666,4,0,6.3,1,17,23,4,8,13
16463,8452,204,0,0.9,1,0,7.5,1,10,24,2,3,2
17122,9965,225,1,0.833333,2,0,5.4,1,19,27,4,9,8
15094,8435,155,0,0.9,1,1,6.5,1,16,16,1,4,15
18773,8280,283,0,1,0,0,7.4,1,3,26,4,6,7
15893,8133,186,0,1,0,0,4.3,0,7,27,5,5,15
18881,8638,288,0,0.833333,2,1,6.4,1,1,20,4,3,16
16464,9157,204,0,1,0,0,4,0,23,20,2,3,2
17542,8184,239,0,0.833333,2,0,3.2,0,18,15,3,7,3
18424,8888,269,1,0.8,2,0,3.8,0,21,16,2,5,1
18663,8317,279,1,0.6,6,0,7.3,1,26,16,5,2,10
15543,9898,170,0,0.8,2,0,6.2,1,16,28,2,3,1
16425,9820,202,0,0.9,1,0,9,1,17,16,1,8,2
16363,8541,200,0,0.833333,2,0,7.2,1,29,28,4,10,15
18661,8139,279,1,0.866666,2,1,5.1,1,12,21,5,2,10
18903,9628,288,0,0.833333,2,2,3.5,0,12,19,4,3,16
16956,9577,221,0,0.833333,2,0,3.7,0,12,16,4,3,6
15648,9250,176,0,1,0,0,3.9,0,17,21,1,4,6
17922,8137,251,0,1,0,0,9.5,1,21,24,3,2,5
18302,8285,266,0,0.9,1,0,6.9,1,16,26,1,2,7
19180,9109,298,0,1,0,0,5.7,1,10,30,1,6,11
16077,9245,190,0,0.833333,2,1,7.6,1,13,26,4,8,13
15828,8850,183,0,0.666666,4,1,9.6,1,25,24,3,2,1
19143,9239,297,0,1,0,0,6.5,1,6,26,1,3,12
17021,9658,224,1,0.833333,2,0,5.7,1,15,28,3,7,16
17384,8446,234,0,1,0,0,5.7,1,23,22,3,6,16
18816,8747,285,0,0.9,1,1,7.8,1,2,17,2,4,13
17396,9151,234,0,1,0,0,3.7,0,5,17,3,6,16
18728,9642,282,0,0.9,1,0,6.2,1,28,26,1,6,11
15933,9974,187,0,1,0,0,9.9,1,3,15,4,4,11
16443,9631,203,0,1,0,0,8.4,1,15,27,3,8,10
18941,9616,288,0,0.916666,1,0,4.2,0,21,27,4,3,16
18913,8360,288,0,0.916666,1,0,4.2,0,15,13,4,3,16
15462,8915,167,0,1,0,0,6.6,1,28,27,2,7,12
15962,9222,188,0,1,0,0,8.4,1,20,17,5,5,2
18578,9644,276,0,0.933333,1,0,4.6,0,11,29,5,4,13
15172,9748,158,0,1,0,0,7.5,1,2,19,2,2,11
17850,8346,248,0,0.916666,1,0,9.1,1,23,21,4,5,4
17178,8217,227,0,0.8,2,2,8.3,1,10,21,2,3,5
15102,9091,156,0,1,0,0,8.8,1,19,17,5,5,15
18664,8985,280,0,1,0,0,8.1,1,19,29,1,1,12
16331,8963,199,0,0.9,1,1,9.5,1,8,27,1,10,2
17730,9745,246,0,0.9,1,1,5.8,1,11,23,1,9,16
16304,9247,198,0,0.866666,2,0,5.4,1,13,19,5,3,14
18774,9263,283,0,1,0,0,9.6,1,27,14,4,6,7
18837,8071,286,0,0.916666,1,0,7.2,1,11,30,3,1,15
16018,9648,189,0,1,0,0,7.4,1,26,21,1,1,16
18545,9823,274,0,0.866666,2,2,8.9,1,1,28,5,4,11
18633,9318,278,0,0.8,2,1,6.5,1,10,30,1,4,2
18744,8546,283,0,1,0,0,6.1,1,29,18,4,6,7
16340,8678,199,0,1,0,0,3.2,0,25,17,1,10,2
18076,9805,258,0,0.833333,2,0,7.3,1,28,13,3,2,12
18890,9889,288,0,0.916666,1,0,7.5,1,4,25,4,3,16
17991,8320,254,0,0.9,1,0,5.2,1,3,24,1,10,9
19023,8240,292,0,0.916666,1,0,5.5,1,22,27,4,3,4
16452,9867,204,0,0.8,2,1,6.2,1,25,28,2,3,2
17142,8342,226,0,1,0,0,5,1,6,25,5,10,13
19096,8968,294,0,0.933333,1,1,3.5,0,3,21,5,4,14
15883,9590,185,0,0.75,3,0,7.6,1,21,24,3,9,5
17133,9681,226,1,0.666666,5,0,7.8,1,29,22,5,10,13
15767,8288,181,0,1,0,0,6.1,1,1,15,4,2,3
15890,9643,186,0,0.866666,2,0,5.6,1,11,25,5,5,15
17518,9019,238,0,1,0,0,3.3,0,18,18,4,3,9
18174,9946,262,0,1,0,0,8.1,1,24,22,3,7,2
16143,9421,193,0,1,0,0,5.4,1,15,25,1,7,16
16965,9138,221,0,0.833333,2,1,6.8,1,12,26,4,3,6
17036,9753,224,0,0.916666,1,0,5.7,1,20,18,3,7,16
17349,9086,233,1,0.75,3,0,7.1,1,26,15,4,5,4
17865,8292,249,1,0.75,3,1,2.9,0,4,26,4,10,12
17745,8933,246,0,0.8,2,1,6.6,1,21,26,1,9,16
15859,8072,184,0,1,0,0,7.7,1,28,23,3,3,4
16437,9282,203,0,0.916666,1,0,6.1,1,18,25,3,8,10
17732,8641,246,0,1,0,0,8.4,1,6,14,1,9,16
17972,8934,253,1,0.8,2,1,3.5,0,4,17,1,2,11
15369,9859,163,0,0.7,3,2,8.8,1,12,19,2,1,16
18168,9832,262,0,1,0,0,3.3,0,22,22,3,7,2
18201,8292,263,0,0.916666,1,1,8.2,1,15,26,4,5,11
17356,8547,233,0,0.833333,2,1,10,1,16,17,4,5,4
17440,9519,234,0,1,0,0,4.3,0,26,23,3,6,16
17783,9980,246,0,0.9,1,0,3.5,0,11,26,1,9,16
16141,9219,193,0,1,0,0,9.2,1,16,20,1,7,16
18150,8872,261,0,0.6,6,1,3.1,0,26,15,5,1,12
17261,8001,230,0,1,0,0,6.5,1,12,14,3,4,11
16191,9770,193,0,0.8,2,1,8.6,1,16,15,1,7,16
16399,8227,202,0,1,0,0,3,0,11,19,1,8,2
15312,9320,163,0,0.9,1,1,9.1,1,2,25,2,1,16
16376,9062,201,0,0.916666,1,0,3.7,0,29,28,4,5,15
17966,8839,253,0,0.7,3,0,7.4,1,15,22,1,2,11
17524,9349,238,0,0.666666,4,1,5.5,1,28,24,4,3,9
15601,8844,173,0,0.75,3,1,6,1,16,20,4,9,8
17164,8782,227,0,0.9,1,0,3.3,0,4,28,2,3,5
17678,8042,245,0,1,0,0,6.7,1,16,25,5,10,11
16958,8086,221,0,1,0,0,9.1,1,23,19,4,3,6
16996,9479,223,0,0.916666,1,0,8.5,1,4,20,3,2,5
16905,8921,220,0,1,0,0,6.8,1,18,21,4,6,11
17791,9601,247,0,1,0,0,4,0,10,28,2,6,1
19217,8158,299,0,0.9,1,0,5.1,1,13,17,1,3,5
15602,9466,173,0,1,0,0,9.6,1,4,23,4,9,8
16328,9725,199,0,0.8,2,0,6,1,28,26,1,10,2
17624,9327,243,0,0.733333,4,2,7.8,1,27,21,5,8,13
19062,9003,293,0,0.866666,2,0,4.3,0,9,14,5,10,11
16330,9991,199,0,0.9,1,1,3.2,0,3,19,1,10,2
18577,8096,276,0,0.866666,2,0,6.5,1,2,23,5,4,13
19102,9306,295,0,1,0,0,8.6,1,9,26,3,7,15
16268,8545,196,0,0.9,1,1,5.7,1,10,29,2,4,5
17204,8918,228,0,0.916666,1,0,4.4,0,19,24,3,6,5
15951,8168,188,0,0.866666,2,0,5,1,20,29,5,5,2
16221,9747,194,0,1,0,0,6.4,1,23,17,2,9,15
18315,8471,267,0,1,0,0,9,1,26,26,3,3,9
16170,9580,193,0,0.9,1,0,5.1,1,27,25,1,7,16
15079,8902,154,0,0.933333,1,0,4.1,0,21,26,5,1,1
15834,9097,183,0,1,0,0,5.6,1,26,26,3,2,1
18944,9552,288,0,0.75,3,0,5.6,1,26,17,4,3,16
15015,8848,152,0,0.933333,1,1,4.8,0,25,15,5,1,11
15591,8305,173,1,0.583333,5,0,9.7,1,28,16,4,9,8
18256,8956,265,0,0.833333,2,0,5.1,1,18,22,3,6,4
18022,8431,256,0,0.8,3,1,5.7,1,28,14,5,1,9
17881,9347,250,1,0.5,5,0,8,1,7,20,1,3,11
17898,8091,250,0,0.9,1,0,5.6,1,29,27,1,3,11
19192,9758,299,0,1,0,0,4.5,0,25,17,1,3,5
18931,8918,288,0,1,0,0,8.6,1,6,22,4,3,16
15714,9350,179,0,1,0,0,5.3,1,23,21,4,4,2
18777,8478,284,0,0.833333,2,0,6.4,1,20,19,4,2,12
15913,9898,187,0,0.916666,1,1,3.4,0,28,28,4,4,11
16730,9405,214,0,0.8,2,1,4.4,0,24,16,1,7,16
18945,8284,288,0,0.833333,2,0,6.3,1,22,21,4,3,16
17767,8285,246,0,0.9,1,1,5.5,1,14,25,1,9,16
16882,9566,219,0,1,0,0,5,1,21,24,4,6,4
16760,9678,214,0,0.9,1,0,8,1,22,29,1,7,16
17285,8042,231,0,0.916666,1,0,8.7,1,24,26,4,3,6
17571,9023,240,0,0.75,3,1,6.4,1,22,24,4,5,4
15238,8413,160,0,1,0,0,5.7,1,13,18,1,10,8
18831,8318,286,0,0.916666,1,0,5.9,1,22,28,3,1,15
18364,8277,268,0,1,0,0,5,1,17,20,1,4,16
18898,8569,288,0,0.916666,1,1,9.6,1,15,26,4,3,16
